cidade;nome_do_bar;endereco;imagem_prato;pagina_url
Belo Horizonte;Mamute Bar;R. Brás Cubas, 116 | Cruzeiro, Belo Horizonte - MG;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09112832/mamute_provaprocevecriatura_bh_2026_rodneycosta_unibh-3876.jpg;https://comidadibuteco.com.br/buteco/mamute-gastrobar/
Belo Horizonte;Mineiros Beer;R. Romualdo Lopes Cançado, 399 | Castelo, Belo Horizonte - MG;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09112935/mineirobeer_talentomineiro_bh_2026_julianunes_unibh-3702.jpg;https://comidadibuteco.com.br/buteco/mineiros-beer/
Belo Horizonte;Mulão;R. Marambaia, 291 | Caiçara, Belo Horizonte - MG;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09112937/mulao_botoxmineiro_bh_2026_rodneycosta_unibh-4240.jpg;https://comidadibuteco.com.br/buteco/3177-revision-v1/
Belo Horizonte;Nosso Spetim;Rua dos Astecas, 3219 | Santa Mônica, Belo Horizonte - MG;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09112938/nossospetim_minasnoprato_bh_2026_pauloti_unibh-4755.jpg;https://comidadibuteco.com.br/buteco/nosso-spetim/
Belo Horizonte;NUBAR;Avenida dos Engenheiros, 843 | Belo Horizonte - MG;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09112940/nubar_trembaodepanela_bh_2026_rodneycosta_unibh-4398.jpg;https://comidadibuteco.com.br/buteco/nubar/
Belo Horizonte;O Fino do Alho;R. Capitão Sérgio Pires, 41 | Minascaixa, Belo Horizonte - MG;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09112941/ofinodoalho_ossobucodisua_bh_2026_isaquerodrigues_unibh-3603.jpg;https://comidadibuteco.com.br/buteco/o-fino-do-alho/
Belo Horizonte;Oratório Bar;Av. Brasil, 161 | Santa Efigênia, Belo Horizonte - MG;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09113043/oratoriobar_lambuzado_bh_2026_rodneycosta_unibh-4675.jpg;https://comidadibuteco.com.br/buteco/oratorio-bar/
Belo Horizonte;Parada 10.95 Bar;Avenida dos Engenheiros, 1095 | Alípio de Melo, Belo Horizonte - MG;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09113045/parada1095_locroporminas_bh_2026_rodneycosta_unibh-3929.jpg;https://comidadibuteco.com.br/buteco/parada-10-95-bar/
Belo Horizonte;Parada do Sabor;Av. General Carlos Guedes, 346 | Planalto, Belo Horizonte - MG;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09113047/paradadosabor_lanchedepopeye_bh_2026_pauloti_unibh-5163.jpg;https://comidadibuteco.com.br/buteco/parada-do-sabor/
Belo Horizonte;Pé de Cana;R. Flórida, 15 | Belo Horizonte - MG;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/16112227/pedecana_porconalama_joaovictor_unibh-3298.jpg;https://comidadibuteco.com.br/buteco/pe-de-cana-3/
Belo Horizonte;Pé de Goiaba;Av. Amazonas, 4676  | Nova Suíça, Belo Horizonte - MG;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09113050/pedegoiaba_atolacoxa_bh_2026_rodneycosta_unibh-4135.jpg;https://comidadibuteco.com.br/buteco/3179-revision-v1/
Belo Horizonte;Planeta Lúpulo;Av. Guarapari, 108 | Santa Amélia, Belo Horizonte - MG;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09113153/planetalupulo_catifunda_bh_2026_pauloti_unibh-4839.jpg;https://comidadibuteco.com.br/buteco/planeta-lupulo/
Belo Horizonte;PoiZé Bar e Petisqueira;R. Pium-I, 686  | Cruzeiro, Belo Horizonte - MG;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09113155/poizebar_porcoescaladadoopeye_bh_2026_rodneycosta_unibh-4690.jpg;https://comidadibuteco.com.br/buteco/poize-bar-e-petisqueira/
Belo Horizonte;Prado Beer;Av. Francisco Sá, 590 | Prado, Belo Horizonte - MG;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09113156/pradobeer_musculodopopeye_bh_2026_pauloti_unibh-4945.jpg;https://comidadibuteco.com.br/buteco/prado-beer/
Belo Horizonte;Queremos Frango;Avenida Joaquim Clemente, 730 |  Belo Horizonte - MG;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09113158/queremosfrango_soforteuai_bh_2026_rodneycosta_unibh-4390.jpg;https://comidadibuteco.com.br/buteco/queremos-frango/
Belo Horizonte;Quintal do Louzada;Rua Gávea, 358  | Belo Horizonte - MG;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09113159/quintaldolouzada_charuteco_isaquerodrigues_unibh-3203.jpg;https://comidadibuteco.com.br/buteco/quintal-do-louzada/
Belo Horizonte;Quioxque Botequim Carioca;Rua Henrique Badaró Portugal, 157 | Buritis, Belo Horizonte - MG;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09113301/quioxquecarioca_souomarinheiropopeye_bh_2026_pauloti_unibh-5175.jpg;https://comidadibuteco.com.br/buteco/quioxque-butiquim-carioca/
Belo Horizonte;Quitandas da Tia Nice Bar;R. Alabastro, 146  | Horto, Belo Horizonte - MG;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09113303/quitandasdatianice_toki_bh_2026_rodneycosta_unibh-4358.jpg;https://comidadibuteco.com.br/buteco/quitandas-da-tia-nice-bar/
Belo Horizonte;Recanto da Traíra;Rua Alberto Cintra, 47  | Belo Horizonte - MG;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09113304/recantodatraira_trairanaotrai_bh_2026_isacrodrigues_unibh-3792.jpg;https://comidadibuteco.com.br/buteco/recanto-da-traira/
Belo Horizonte;Reforma Bar;Rua Joaquim Nabuco, 577  | Belo Horizonte - MG;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09113306/barreforma_maviadastrouxas_bh_2026_rodneycosta_unibh-4343.jpg;https://comidadibuteco.com.br/buteco/reforma/
Belo Horizonte;Rei da Picanha;Avenida Sebastião de Brito, 400  | Belo Horizonte - MG;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09113307/reidapicanha_depicanhacaomavida_bh_2026_pauloti_unibh-4527.jpg;https://comidadibuteco.com.br/buteco/rei-da-picanha/
Belo Horizonte;Rei do Peixe;R. Ramalho Ortigão, 735 | Santa Branca, Belo Horizonte - MG;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09113409/reidopeixe_polpettasdorei_bh_2026_pauloti_unibh-4918.jpg;https://comidadibuteco.com.br/buteco/rei-do-peixe/
Belo Horizonte;Resenha da Naty;R. Gonçalves Lêdo, 288 | Cachoeirinha, Belo Horizonte - MG;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09113411/resenhadanaty_podecomerquenaoepecado_bh_2026_rodneycosta_unibh-4649.jpg;https://comidadibuteco.com.br/buteco/resenha-da-naty/
Belo Horizonte;S.O.S Pub;Avenida Padre José Maurício, 1126 | Vista Alegre, Belo Horizonte - MG;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09113413/sospub_boienrolado_bh_2026_rodneycosta_unibh-5057.jpg;https://comidadibuteco.com.br/buteco/s-o-s-pub/
Belo Horizonte;Sant’Esquina Butiquim;Rua Ramalho Ortigão, 650  |Belo Horizonte - MG;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09113414/santesquinabutequim_atoladimdeboibebum_bh_2026_pauloti_unibh-3975.jpg;https://comidadibuteco.com.br/buteco/santesquina-butiquim/
Belo Horizonte;Santa Boemia;R. Mármore, 534 | Santa Teresa, Belo Horizonte - MG;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09113416/santaboemia_mamamia_bh_2026_rodneycosta_unibh-4596.jpg;https://comidadibuteco.com.br/buteco/santa-boemia/
Belo Horizonte;Santuário Retrô;Av. Padre Vieira, 150 | Minas Brasil, Belo Horizonte - MG;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09113518/santuarioretro_dugibi_bh_2026_pauloti_unibh-4873.jpg;https://comidadibuteco.com.br/buteco/santuario-retro/
Belo Horizonte;Seu Justino;Rua Dona Conceição Martins, 63 | Belo Horizonte - MG;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09113520/seujustino_roledojustino_fernandaoliveira_unibh-3183.jpg;https://comidadibuteco.com.br/buteco/seu-justino/
Belo Horizonte;Sô Bar;Av. Altamiro Avelino Soares, 426 | Castelo, Belo Horizonte - MG;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09113521/sobar_sovem_bh_2026_pauloti_unibh-5007.jpg;https://comidadibuteco.com.br/buteco/so-bar/
Belo Horizonte;Spetim;R. Ilacir Pereira Lima, 518 | Silveira, Belo Horizonte - MG;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09113523/spetim_donafarofaesrporquinho_bh_2026_pauloti_unibh-5204.jpg;https://comidadibuteco.com.br/buteco/spetim/
Belo Horizonte;Sunset Bar;R. Érico Veríssimo, 2039 | Belo Horizonte - MG;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09113525/sunsetbar_costelaveiadeguerra_bh_2026_rodneycosta_unibh-3325.jpg;https://comidadibuteco.com.br/buteco/sunset-bar/
Belo Horizonte;Tanganica Art Bar;R. Padre Demerval Gomes, 380 | Coração Eucarístico, Belo Horizonte - MG;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09113626/tanganica_triovegano_bh_2026_pauloti_unibh-4057.jpg;https://comidadibuteco.com.br/buteco/tanganica-art-bar/
Belo Horizonte;Toca do Ogro;R. Professor Nelson de Sena, 4 | Pampulha, Belo Horizonte - MG;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09113628/tocadoogro_triodaroca_bh_2026_rodneycosta_unibh-3916.jpg;https://comidadibuteco.com.br/buteco/toca-do-ogro/
Belo Horizonte;Toninho – Alto Forno;R. Miracema, 100 | Santo André, Belo Horizonte - MG;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09113630/bartoninhoaltoforno_penorabo_bh_2026_pauloti_unibh-5193.jpg;https://comidadibuteco.com.br/buteco/5706-revision-v1/
Belo Horizonte;Us Motoca;R. Blenda, 91 | Camargos, Belo Horizonte - MG;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09113632/usmotoca_risotomineiro_bh_2026_rodneycosta_unibh-4269.jpg;https://comidadibuteco.com.br/buteco/3187-revision-v1/
Belo Horizonte;Via Deslandes;Rua Francisco Deslandes, 10  | Belo Horizonte - MG;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09113633/viadeslandes_dijoelho_bh_2026_pauloti_unibh-4933.jpg;https://comidadibuteco.com.br/buteco/via-deslandes/
Belo Horizonte;Xambar;Av. Augusto de Lima, 233 - Edifício Maleta  | Centro, Belo Horizonte - MG;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09113736/xambar_escondeesconde_bh_2026_rodneycosta_unibh-4581.jpg;https://comidadibuteco.com.br/buteco/xambar/
Belo Horizonte;Zé Bolacha;Rua das Melancias, 35 | Vila Clóris, Belo Horizonte - MG;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09113737/zebolachabar_menudosgerais_bh_2026_pauloti_unibh-5144.jpg;https://comidadibuteco.com.br/buteco/ze-bolacha/
Belo Horizonte;Zoo Bar;Av. Otacílio Negrão de Lima, 7844 | Pampulha, Belo Horizonte - MG;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09113739/zoobar_procoro_bh_2026_rodneycosta_unibh-4379.jpg;https://comidadibuteco.com.br/buteco/zoo-bar/
Belém;Armazém Du Chefe;Rua Rodolfo Chermont, 1493 - Marambaia, Belém - PA;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/02/25094409/armazemduchefe_bolinhodecupimcomtuiledejambu_belem_2026_brunomenezes_3.jpg;https://comidadibuteco.com.br/buteco/armazem-du-chefe/
Belém;Barão Bistro;Av. Marquês de Herval, 1405 | Pedreira, Belém - PA;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/02/25094411/baraobistro_farofaamazonica_belem_2026_brunomenezes_15.jpg;https://comidadibuteco.com.br/buteco/barao-bistro/
Belém;Boteco do Bacú;Rua Triunvirato, 303 | Cidade Velha, Belém - PA;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/02/25094412/botecodobacu_bolinhodatiajo_belem_2026_brunomenezes_11.jpg;https://comidadibuteco.com.br/buteco/boteco-do-bacu/
Belém;Caldos & Cia Bar e Restaurante;Avenida Marquês de Herval, 1364 | Pedreira, Belém - PA;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/02/25094414/caldosecia_eguadosertao_belem_2026_brunomenezes_3.jpg;https://comidadibuteco.com.br/buteco/24713-revision-v1/
Belém;Cervejaria Uriboca;R. Bernal do Couto, 579 | Umarizal, Belém - PA;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/02/25094515/cervejariauriboca_baotonotucupi_belem_2026_brunomenezes_2.jpg;https://comidadibuteco.com.br/buteco/cervejaria-uriboca/
Belém;Clube do Espeto Grill;Av. Duque de Caxias, 987 | Marco, Belém - PA;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/02/25094517/clubedoespetogrill_benditocupim_belem2026_brunomenezes_2.jpg;https://comidadibuteco.com.br/buteco/clube-do-espeto-grill/
Belém;Confraria do Fraga;R. Veiga Cabral, 439 | Cidade Velha, Belém - PA;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/02/25094519/confrariadofraga_carimbosirimbosirianotucupidotacaca_belem_2026_brunomenezes_2.jpg;https://comidadibuteco.com.br/buteco/confraria-do-fraga/
Belém;Eguatchê;Avenida Santarém, 670 | Marambaia, Belém - PA;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/02/25094520/eguatche_amoela_belem_2026_brunomenezes_1.jpg;https://comidadibuteco.com.br/buteco/eguatche/
Belém;Espetinho do Fabrício;Trav. Cristóvão Colombo, 1439 | Cruzeiro (Icoaraci), Belém - PA;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/02/12060043/cdb26_kv.png;https://comidadibuteco.com.br/buteco/espetinho-do-fabricio/
Belém;Flor do Grão Pará;Travessa Nove de Janeiro, 2233 | Cremação, Belém - PA;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/02/25094628/flordograopara_cestinhodemarinada_belem_2026_brunomenezes_3.jpg;https://comidadibuteco.com.br/buteco/flor-do-grao-para/
Belém;Kassahara Boteco;WE 9B, 231 | Coqueiro, Ananindeua - PA;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/02/25094629/kassaharaboteco_bocadejambu_belem_2026_brunomenezes_2.jpg;https://comidadibuteco.com.br/buteco/kassahara-boteco/
Belém;Manga Pub;Av. Cmte. Brás de Aguiar, 492 | Nazaré, Belém - PA;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/02/25094631/mangapub_oencontrodedostitas_belem_2026_brunomenezes_3.jpg;https://comidadibuteco.com.br/buteco/manga-pub/
Belém;O Portuga Gastro Bar;Travessa WE 16, 172 -Cidade Nova, Ananindeua - PA;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/02/25094633/oportugagastrobar_choquedoportuga_belem_2026_brunomenezes_2.jpg;https://comidadibuteco.com.br/buteco/o-portuga-gastro-bar/
Belém;Paladar Gi;Travessa WE-51, 221 | Coqueiro, Ananindeua - PA;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/02/25094634/paladargi_empanadasbrasileira_belem_2026_brunomenezes_3.jpg;https://comidadibuteco.com.br/buteco/paladar-gi/
Belém;Pileque Boteco;R. Diogo Móia, 947 | Umarizal, Belém - PA;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/02/25094804/pilequeboteco_ragudeporcocompuredemandioquinha_belem_2026_brunomenezes_3-scaled.jpg;https://comidadibuteco.com.br/buteco/pileque-boteco/
Belém;Pimenta na Cuia;Av. Almirante Tamandaré, 123  | Cidade Velha, Belém - PA;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/02/25094806/pimentanacuia_rolinhopaideguadepirarucu_belem_2026_brunomenezes_2.jpg;https://comidadibuteco.com.br/buteco/pimenta-na-cuia/
Belém;Potoca Breja e Broca;Avenida Marquês de Herval, 954 | Pedreira, Belém - PA;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/02/25094808/potocobrejaebroca_cupimdemiriti_belem_2026_brunomenezes_2.jpg;https://comidadibuteco.com.br/buteco/potoca-breja-e-broca/
Belém;Quintal Meraki;Tv. Bom Jardim, 67 | Cidade Velha, Belém - PA;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/02/25094811/quintalmeraki_mareterrafilhotemaracujaealhoporo_belem_2026_brunomenezes_1.jpg;https://comidadibuteco.com.br/buteco/quintal-meraki/
Belém;Skina Queen;Rua do Arsenal, 289 | Cidade Velha, Belém - PA;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/02/25094916/skinaqueen_viagemamazonica_belem_2026_brunomenezes_2.jpg;https://comidadibuteco.com.br/buteco/skina-queen/
Belém;Só Porco Torresmo e Cia;Avenida Marquês de Herval, 1201 | Pedreira, Belém - PA;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/02/25094918/soporco_umporcofritopranos_belem_2026_brunomenezes_1.jpg;https://comidadibuteco.com.br/buteco/so-porco-torresmo-e-cia/
Belém;Terramar Restô;Tv. WE Vinte e Cinco, 161 | Coqueiro, Ananindeua - PA;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/02/25094920/terramarresto_marujada_belem_2026_brunomenezes_2.jpg;https://comidadibuteco.com.br/buteco/29912-autosave-v1/
Blumenau;Alek Bar;R. Henrique Dias, 32 | Velha, Blumenau - SC;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/06123103/alekbar_patedopopeye_blumenau_2026_neyscheeffer.jpg;https://comidadibuteco.com.br/buteco/alek-bar/
Blumenau;Bistrô Pai D’Égua;R. General Osório, 3730 | Água Verde, Blumenau - SC;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/06123104/bistropaidegua_bolinhodetacaca_blumenau_2026_neyscheeffer.jpg;https://comidadibuteco.com.br/buteco/bistro-pai-degua/
Blumenau;Boteco do Jonathan Ferrari;R. São Bernardo, 75 | Itoupava Norte, Blumenau - SC;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/06123106/botecodojoanthanferrari_vacalouca_blumenau_2026_neyscheeffer.jpg;https://comidadibuteco.com.br/buteco/boteco-do-jonathan-ferrari/
Blumenau;Campeiraço Assados e Espetinhos;R. Werner Duwe, 667 | Badenfurt, Blumenau - SC;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/06123107/campeiracoassadoseespetinhos_popeyecampeiro_blumenau_2026_neyscheeffer.jpg;https://comidadibuteco.com.br/buteco/campeiraco-assados-e-espetinhos/
Blumenau;Casa Portella;R. Frederico Jensen, 1360 - Casa | Itoupavazinha, Blumenau - SC;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/06123214/casaportella_alcatradoportella_blumenau_2026_neyscheeffer_1.jpg;https://comidadibuteco.com.br/buteco/casa-portella/
Blumenau;Dark Sport Bar;R. Fritz Spernau, 511 | Fortaleza, Blumenau - SC;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/06123216/darksportbar_entrevarios_blumenau_2026_neyscheeffer.jpg;https://comidadibuteco.com.br/buteco/dark-sport-bar/
Blumenau;Duvidoso Bar;Rua Almirante Tamandaré, 488 | Vila Nova, Blumenau - SC;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/06123217/duvidosobar_kaftaduvidosa_blumenau_2026_neyscheeffer.jpg;https://comidadibuteco.com.br/buteco/duvidoso-bar/
Blumenau;Empório do Pastel;R. Progresso, 2178 | Progresso, Blumenau - SC;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/06123218/emporiodopastel_entrebrocolisegoiabada_blumenau_2026_neyscheeffer.jpg;https://comidadibuteco.com.br/buteco/emporio-do-pastel/
Blumenau;Espetinho Cê Tá Doido;R. José Reuter, 914 | Velha Central, Blumenau - SC;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/06123220/espetinhocetadoido_combodaalegria_blumenau_2026_neyscheeffer.jpg;https://comidadibuteco.com.br/buteco/espetinho-ce-ta-doido/
Blumenau;Jacó’s Bar;R. Lucie Herkenhoff, 48 | Velha Central, Blumenau - SC;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/06123322/jacosbar_vacafoiproqueijo_blumenau_2026_neyscheeffer.jpg;https://comidadibuteco.com.br/buteco/jacos-bar/
Blumenau;Lanches Ponto Certo;R. Júlio Michel, 136 | Fortaleza, Blumenau - SC;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/06123324/lanchespontocerto_triodaresenha_blumenau_2026_neyscheeffer.jpg;https://comidadibuteco.com.br/buteco/lanches-ponto-certo/
Blumenau;Mega Lanches na Brasa;R. Heinz Scheidemantel, 268 | Testo Salto, Blumenau - SC;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/06123325/megalanchesnabrasa_minicombobuteco_blumenau_2026_neyscheeffer.jpg;https://comidadibuteco.com.br/buteco/mega-lanches-na-brasa/
Blumenau;Pastelle Pastelaria;R. Progresso, 1919 | Progresso, Blumenau - SC;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/06123327/pastellepastelaria_voudetrintao_blumenau_2026_neyscheeffer.jpg;https://comidadibuteco.com.br/buteco/pastelle-pastelaria/
Blumenau;Portilho Lanches;R. Johann Sachse, 3155 | Badenfurt, Blumenau - SC;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/06123328/portilholanches_petiscoportilho_blumenau_2026_neyscheeffer.jpg;https://comidadibuteco.com.br/buteco/portilho-lanches/
